Permit Number,Latitude,Longitude,Crop(s),AF_Acre,ReportYear
MS-GW-04675,33.2611,-90.9011,Soybeans,0.66,2018
MS-GW-04675,33.2611,-90.9011,Soybeans,0.648886364,2019
MS-GW-04676,33.5942,-90.6519,Cotton,4.28,2016
MS-GW-04676,34.1628,-90.2806,Soybeans,1.15,2018
MS-GW-04676,34.1628,-90.2806,Soybeans,0.818016667,2019
MS-GW-04678,34.1719,-90.2889,Soybeans,0.65,2018
MS-GW-04678,34.1719,-90.2889,Soybeans,0.706029735,2019
MS-GW-04678,34.1747,-90.2803,Corn,0.85,2018
MS-GW-04679,34.1747,-90.2803,Soybeans,0.825069261,2019
MS-GW-04679,33.3861,-90.555,Soybeans,0.71,2016
MS-GW-04679,33.3861,-90.555,Soybeans,0.55,2017
MS-GW-04679,33.3861,-90.555,Corn,0.64,2018
MS-GW-04681,33.3861,-90.555,Soybeans,0.738881119,2019
MS-GW-04681,33.4025,-90.5575,Corn,1.4,2016
MS-GW-04681,33.4025,-90.5575,Soybeans,0.3,2017
MS-GW-04681,33.4025,-90.5575,Corn,0.7,2018
MS-GW-04681,33.4025,-90.5575,Soybeans,0.73432,2019
MS-GW-04683,33.3961,-90.5519,Soybeans,0.88,2016
MS-GW-04683,33.3961,-90.5519,Soybeans,0.88,2017
MS-GW-04683,33.3961,-90.5519,Soybeans,1.15,2018
MS-GW-04684,33.3828,-90.5497,Corn,1.93,2016
MS-GW-04684,33.3828,-90.5497,Soybeans,0.92,2017
MS-GW-04684,33.3828,-90.5497,Corn,0.92,2018
MS-GW-04684,33.3828,-90.5497,Soybeans,1.161877551,2019
MS-GW-04685,33.3794,-90.5439,Corn,0.6,2018
MS-GW-04685,33.3794,-90.5439,Soybeans,0.736770992,2019
MS-GW-04686,33.3861,-90.5056,Soybeans,0.95,2016
MS-GW-04686,33.3861,-90.5056,Corn,0.65,2017
MS-GW-04686,33.3861,-90.5056,Soybeans,0.95,2018
MS-GW-04686,33.3861,-90.5056,Corn,0.64454717,2019
MS-GW-04708,33.3756,-90.5131,Soybeans,0.83,2016
MS-GW-04708,33.3756,-90.5131,Corn,0.31,2017
MS-GW-04708,33.3756,-90.5131,Soybeans,0.14,2018
MS-GW-04724,33.3756,-90.5131,Corn,1.154172185,2019
MS-GW-04724,33.3928,-90.5792,Soybeans,0.96,2016
MS-GW-04724,33.3928,-90.5792,Soybeans,0.72,2017
MS-GW-04728,33.3928,-90.5792,Soybeans,1.07,2018
MS-GW-04728,33.3928,-90.5792,Soybeans,0.789915789,2019
MS-GW-04730,33.3728,-90.5878,Soybeans,1.32,2016
MS-GW-04730,33.3728,-90.5878,Corn,0.5,2017
MS-GW-04730,33.3728,-90.5878,Soybeans,1.21,2018
MS-GW-04730,33.3728,-90.5878,Soybeans,0.650626263,2019
MS-GW-04731,33.3781,-90.5836,Corn,0.92,2016
MS-GW-04731,33.3781,-90.5836,Soybeans,1.17,2018
MS-GW-04738,33.3781,-90.5836,Corn,0.747945455,2019
MS-GW-04763,33.3839,-90.5694,Soybeans,0.41,2017
MS-GW-04763,33.3839,-90.5694,Soybeans,0.704111111,2019
MS-GW-04763,33.3897,-90.5169,Soybeans,0.66,2016
MS-GW-04764,33.3897,-90.5169,Corn,0.56,2017
MS-GW-04764,33.3897,-90.5169,Soybeans,0.75,2018
MS-GW-04764,33.3897,-90.5169,Corn,0.534914634,2019
MS-GW-04765,33.7675,-90.5089,Soybeans,1.048125,2015
MS-GW-04765,33.7675,-90.5089,Soybeans,0.1,2016
MS-GW-04774,33.7675,-90.5089,Soybeans,0.55,2017
MS-GW-04774,33.7675,-90.5089,Soybeans,0.82,2018
MS-GW-04774,33.0744,-90.7878,Soybeans,0.876513973,2015
MS-GW-04774,33.0744,-90.7878,Soybeans,0.77,2016
MS-GW-04831,33.0744,-90.7878,Soybeans,0.36,2018
MS-GW-04831,33.0744,-90.7878,Corn,0.543173154,2019
MS-GW-04831,33.5842,-90.5475,Soybeans,1.032138081,2015
MS-GW-04835,33.5842,-90.5475,Soybeans,0.0,2017
MS-GW-04835,33.5842,-90.5475,Soybeans,0.0,2019
MS-GW-04835,33.5778,-90.5506,Soybeans,0.898635987,2015
MS-GW-04853,33.5778,-90.5506,Soybeans,5.46,2016
MS-GW-04853,33.5778,-90.5506,Soybeans,0.78,2017
MS-GW-04853,33.5778,-90.5506,Soybeans,1.9,2018
MS-GW-04853,33.5778,-90.5506,Soybeans,0.935326405,2019
MS-GW-04853,33.565,-90.5517,Soybeans,0.915574861,2015
MS-GW-04853,33.565,-90.5517,Soybeans,0.0,2019
MS-GW-04856,33.878888,-90.53333,Rice,0.375,2019
MS-GW-04856,33.6058,-90.9675,Soybeans,0.6715875,2015
MS-GW-04856,33.6058,-90.9675,Soybeans,0.0,2018
MS-GW-04856,33.6058,-90.9675,Soybeans,0.723243715,2019
MS-GW-04862,33.6031,-90.9719,Soybeans,0.0,2018
MS-GW-04862,33.6031,-90.9719,Soybeans,0.96445,2019
MS-GW-04862,33.6031,-90.97,Soybeans,0.0,2018
MS-GW-04862,33.6031,-90.97,Soybeans,0.61269231,2019
MS-GW-04907,33.4092,-90.3817,Soybeans,0.89,2016
MS-GW-04907,33.4092,-90.3817,Soybeans,0.61,2017
MS-GW-04907,33.4092,-90.3817,Soybeans,0.9,2018
MS-GW-04908,33.6,-90.9739,Soybeans,0.16,2018
MS-GW-04909,33.6,-90.9739,Soybeans,0.838046154,2019
MS-GW-04912,33.3578,-90.6356,Corn,0.8952,2015
MS-GW-04914,33.3578,-90.6356,Corn,0.33,2018
MS-GW-04914,33.7181,-90.7622,Corn,0.613816667,2014
MS-GW-04915,33.7181,-90.7622,Soybeans,0.726371429,2015
MS-GW-04931,33.7181,-90.7622,Soybeans,0.41,2016
MS-GW-04931,33.7181,-90.7622,Soybeans,0.74,2018
MS-GW-04931,33.7181,-90.7622,Soybeans,0.34679661,2019
MS-GW-04931,33.3297,-90.5569,Soybeans,0.76,2016
MS-GW-04988,33.3297,-90.5569,Soybeans,0.51,2017
MS-GW-04988,33.3297,-90.5569,Soybeans,0.84,2018
MS-GW-04988,33.3297,-90.5569,Corn,0.642376344,2019
MS-GW-04996,33.7017,-90.6619,Soybeans,0.72915,2014
MS-GW-04996,33.7017,-90.6619,Soybeans,0.975,2015
MS-GW-04996,33.7017,-90.6619,Soybeans,0.53,2016
MS-GW-04996,33.7017,-90.6619,Soybeans,0.55,2017
MS-GW-04996,33.7017,-90.6619,Soybeans,0.75,2018
MS-GW-05072,33.7017,-90.6619,Soybeans,0.300328947,2019
MS-GW-05072,33.1839,-90.7236,Soybeans,1.15,2017
MS-GW-05072,33.1839,-90.7236,Soybeans,1.33,2018
MS-GW-05079,33.1839,-90.7236,Soybeans,1.852688801,2019
MS-GW-05079,33.1222,-90.7367,Soybeans,0.36,2018
MS-GW-05079,33.1103,-90.68,Soybeans,0.54,2018
MS-GW-05079,33.0992,-90.7436,Soybeans,0.43,2018
MS-GW-05080,33.1103,-90.7225,Soybeans,0.39,2018
MS-GW-05080,33.1192,-90.7433,Soybeans,0.364713376,2015
MS-GW-05080,33.1192,-90.7433,Soybeans,0.78,2018
MS-GW-05080,33.1,-90.7219,Soybeans,0.56,2018
MS-GW-05081,34.2631,-90.535,Cotton,0.28,2016
MS-GW-05081,34.2631,-90.535,Cotton,0.29,2017
MS-GW-05081,34.2631,-90.535,Cotton,0.18,2018
MS-GW-05081,34.2631,-90.535,Cotton,0.0,2019
MS-GW-05126,33.3925,-90.4911,Soybeans,0.75,2016
MS-GW-05126,33.3925,-90.4911,Soybeans,0.23,2017
MS-GW-05126,33.3925,-90.4911,Soybeans,0.57,2018
MS-GW-05126,33.3925,-90.4911,Soybeans,0.995622642,2019
MS-GW-05126,34.1458,-90.5881,Soybeans,1.02,2016
MS-GW-05126,34.1458,-90.5881,Soybeans,0.63,2017
MS-GW-05128,34.1458,-90.5881,Soybeans,0.59,2018
MS-GW-05128,34.1458,-90.5881,Soybeans,0.787848485,2019
MS-GW-05128,33.1414,-90.9483,Rice,3.408045993,2014
MS-GW-05128,33.1414,-90.9483,Soybeans,0.476341828,2015
MS-GW-05128,33.1414,-90.9483,Soybeans,0.57,2016
MS-GW-05130,33.1633,-91.0,Corn,0.082476237,2014
MS-GW-05130,33.1633,-91.0,Soybeans,0.62531447,2015
MS-GW-05130,33.1633,-91.0,Corn,0.5,2016
MS-GW-05130,33.1633,-91.0,Soybeans,0.468783719,2019
MS-GW-05130,33.1633,-91.0067,Corn,0.231228549,2014
MS-GW-05130,33.1633,-91.0067,Soybeans,0.329432813,2015
MS-GW-05131,33.1633,-91.0067,Corn,0.8,2016
MS-GW-05131,33.1633,-91.0067,Soybeans,0.400634632,2019
MS-GW-05135,33.1644,-91.0172,Corn,0.184883166,2014
MS-GW-05135,33.1644,-91.0172,Soybeans,0.448807125,2015
MS-GW-05135,33.1644,-91.0172,Corn,0.23,2016
MS-GW-05135,33.1644,-91.0172,Soybeans,0.28594771,2019
MS-GW-05140,33.7964,-90.2628,Corn,0.0,2014
MS-GW-05190,33.7964,-90.2628,Corn,1.665307021,2015
MS-GW-05190,33.7964,-90.2628,Corn,3.54,2016
MS-GW-05191,33.7964,-90.2628,Cotton,3.69,2018
MS-GW-05191,33.7964,-90.2628,Cotton,1.330609524,2019
MS-GW-05192,33.7681,-90.2747,Corn,0.000352782,2014
MS-GW-05192,33.7681,-90.2747,Corn,1.378307503,2015
MS-GW-05192,33.7681,-90.2747,Soybeans,1.02,2016
MS-GW-05192,33.7681,-90.2747,Soybeans,0.82,2017
MS-GW-05194,33.7681,-90.2747,Soybeans,1.23,2018
MS-GW-05194,33.7681,-90.2747,Soybeans,0.725401057,2019
MS-GW-05199,33.7692,-90.2622,Corn,1.694765432,2014
MS-GW-05199,33.7692,-90.2622,Corn,0.758604215,2015
MS-GW-05199,33.7692,-90.2622,Soybeans,0.99,2016
MS-GW-05199,33.7692,-90.2622,Soybeans,1.19,2017
MS-GW-05208,33.7692,-90.2622,Soybeans,1.56,2018
MS-GW-05208,33.7692,-90.2622,Soybeans,0.868335865,2019
MS-GW-05208,33.3353,-90.5617,Soybeans,0.94,2016
MS-GW-05209,33.3353,-90.5617,Soybeans,0.9,2018
MS-GW-05209,33.3353,-90.5617,Corn,0.471035714,2019
MS-GW-05209,33.5769,-90.8358,Soybeans,0.456841667,2014
MS-GW-05209,33.5769,-90.8358,Corn,0.41,2016
MS-GW-05209,33.5769,-90.8358,Corn,0.67,2017
MS-GW-05212,33.5769,-90.8358,Soybeans,1.48,2018
MS-GW-05213,33.5769,-90.8358,Soybeans,0.05454,2019
MS-GW-05221,33.6794,-90.6006,Soybeans,0.32,2018
MS-GW-05221,33.547221,-90.766667,Soybeans,1.607927273,2015
MS-GW-05221,33.56861,-90.810278,Corn,0.78,2018
MS-GW-05221,33.56861,-90.810278,Corn,0.588223684,2019
MS-GW-05221,33.5539,-90.7542,Corn,0.57,2017
MS-GW-05227,33.5539,-90.7542,Soybeans,1.05,2018
MS-GW-05227,33.5539,-90.7542,Corn,0.606245455,2019
MS-GW-05227,33.5406,-90.7403,Corn,0.54,2018
MS-GW-05227,33.5406,-90.7403,Corn,0.692017241,2019
MS-GW-05228,33.3367,-91.1144,Soybeans,0.26,2017
MS-GW-05228,33.3367,-91.1144,Corn,1.63,2018
MS-GW-05228,33.3367,-91.1144,Soybeans,0.255348148,2019
MS-GW-05251,33.9211,-90.8542,Rice,0.726827048,2014
MS-GW-05251,33.9211,-90.8542,Soybeans,0.0,2017
MS-GW-05251,33.9211,-90.8542,Soybeans,1.28e-05,2019
MS-GW-05251,33.1064,-91.1117,Soybeans,0.135356518,2014
MS-GW-05275,33.1064,-91.1117,Soybeans,0.366447944,2015
MS-GW-05275,33.1064,-91.1117,Corn,0.44,2016
MS-GW-05275,33.1064,-91.1117,Soybeans,0.0,2019
MS-GW-05275,33.2731,-90.9025,Rice,1.29,2016
MS-GW-05275,33.2728,-90.9103,Rice,1.81,2016
MS-GW-05276,33.8981,-90.9919,Soybeans,0.356269446,2014
MS-GW-05276,33.8981,-90.9919,Rice,2.978797573,2015
MS-GW-05276,33.8981,-90.9919,Soybeans,0.0,2016
MS-GW-05286,33.8981,-90.9919,Soybeans,0.38,2017
MS-GW-05295,33.8981,-90.9919,Soybeans,0.88,2018
MS-GW-05295,33.8981,-90.9919,Soybeans,0.0,2019
MS-GW-05316,33.8392,-90.9747,Soybeans,0.65,2016
MS-GW-05316,33.8392,-90.9747,Rice,2.01,2017
MS-GW-05316,33.8392,-90.9747,Soybeans,0.33,2018
MS-GW-05316,33.8392,-90.9747,Soybeans,0.277823115,2019
MS-GW-05318,33.8483,-90.975,Rice,2.77,2017
MS-GW-05318,33.8483,-90.975,Soybeans,0.78,2018
MS-GW-05318,33.8483,-90.975,Soybeans,0.352201325,2019
MS-GW-05318,33.6233,-90.8572,Soybeans,0.297368421,2014
MS-GW-05318,33.6233,-90.8572,Soybeans,1.117131579,2015
MS-GW-05340,33.6233,-90.8572,Soybeans,0.65,2016
MS-GW-05340,33.6233,-90.8572,Soybeans,0.41,2017
MS-GW-05340,33.6233,-90.8572,Soybeans,0.61,2018
MS-GW-05340,33.6233,-90.8572,Soybeans,0.286175,2019
MS-GW-05340,33.3825,-90.5258,Soybeans,0.754109677,2014
MS-GW-05388,33.3825,-90.5258,Soybeans,1.033070968,2015
MS-GW-05388,33.3825,-90.5258,Soybeans,0.53,2016
MS-GW-05388,33.3825,-90.5258,Soybeans,0.2,2017
MS-GW-05389,33.3825,-90.5258,Soybeans,0.73,2018
MS-GW-05389,33.3825,-90.5258,Soybeans,1.511452174,2019
MS-GW-05389,33.3236,-90.4953,Soybeans,0.435279851,2014
MS-GW-05390,33.3236,-90.4953,Soybeans,0.32344403,2015
MS-GW-05390,33.3236,-90.4953,Soybeans,0.36,2016
MS-GW-05390,33.8472,-90.9511,Soybeans,0.34,2017
MS-GW-05391,33.856666,-90.820556,Soybeans,0.509666667,2019
MS-GW-05391,33.1647,-90.5739,Soybeans,0.779986111,2015
MS-GW-05484,33.1647,-90.5739,Corn,1.04,2016
MS-GW-05484,33.1647,-90.5739,Corn,0.5,2017
MS-GW-05484,33.1647,-90.5739,Soybeans,0.88,2018
MS-GW-05486,33.1647,-90.5739,Corn,0.929,2019
MS-GW-05486,33.1567,-90.5747,Soybeans,0.860041667,2015
MS-GW-05487,33.1567,-90.5747,Corn,1.07,2016
MS-GW-05487,33.1567,-90.5747,Corn,0.35,2017
MS-GW-05487,33.1567,-90.5747,Soybeans,0.8,2018
MS-GW-05499,33.1567,-90.5747,Corn,1.0317,2019
MS-GW-05499,33.3814,-90.4,Soybeans,0.94,2016
MS-GW-05499,33.3814,-90.4,Corn,0.41,2017
MS-GW-05499,33.3814,-90.4,Soybeans,0.89,2018
MS-GW-05516,33.3814,-90.4,Corn,0.72970625,2019
MS-GW-05516,33.5444,-90.9408,Soybeans,0.0,2018
MS-GW-05517,33.5444,-90.9408,Soybeans,0.898875,2019
MS-GW-05517,33.5558,-90.9503,Soybeans,0.8,2018
MS-GW-05517,33.5558,-90.9503,Soybeans,1.024138462,2019
MS-GW-05545,33.5586,-90.9394,Soybeans,0.0,2018
MS-GW-05545,33.5586,-90.9394,Soybeans,1.00749391,2019
MS-GW-05549,33.5472,-90.9483,Soybeans,0.0,2018
MS-GW-05549,33.5472,-90.9483,Soybeans,0.739485779,2019
MS-GW-05549,33.8717,-90.9247,Rice,1.29,2018
MS-GW-05555,33.8717,-90.9247,Corn,0.88819375,2019
MS-GW-05555,33.8589,-90.8861,Soybeans,0.85,2018
MS-GW-05555,33.8589,-90.8861,Soybeans,0.82542,2019
MS-GW-05564,33.8703,-90.9106,Soybeans,1.39,2018
MS-GW-05586,33.8703,-90.9106,Soybeans,0.8942875,2019
MS-GW-05601,33.6239,-90.9583,Soybeans,0.88,2016
MS-GW-05601,33.6239,-90.9583,Soybeans,0.89,2017
MS-GW-05601,33.6239,-90.9583,Soybeans,1.15,2018
MS-GW-05601,33.6239,-90.9583,Soybeans,0.98058,2019
MS-GW-05617,33.9217,-90.7639,Rice,1.22,2018
MS-GW-05618,33.9217,-90.7639,Soybeans,0.124475,2019
MS-GW-05619,33.9072,-90.7119,Soybeans,0.521730611,2014
MS-GW-05630,33.9072,-90.7119,Corn,0.83,2016
MS-GW-05630,33.9072,-90.7119,Soybeans,0.69,2017
MS-GW-05637,33.9072,-90.7119,Soybeans,1.25,2018
MS-GW-05637,33.9072,-90.7119,Soybeans,0.569567681,2019
MS-GW-05637,34.47443,-90.277222,Soybeans,0.445542857,2019
MS-GW-05668,34.46,-90.2767,Soybeans,1.02,2016
MS-GW-05668,34.46,-90.2767,Rice,0.48,2017
MS-GW-05668,34.46,-90.2767,Soybeans,0.51,2018
MS-GW-05696,34.46,-90.2767,Rice,1.259588889,2019
MS-GW-05696,34.1789,-90.4978,Soybeans,1.17861856,2015
MS-GW-05696,34.1789,-90.4978,Soybeans,1.09,2016
MS-GW-05696,34.1789,-90.4978,Rice,1.96,2017
MS-GW-05716,34.1789,-90.4978,Soybeans,0.87,2018
MS-GW-05717,33.6031,-90.7414,Soybeans,0.59,2017
MS-GW-05717,33.6556,-90.7289,Soybeans,0.3,2017
MS-GW-05737,33.6467,-90.5203,Soybeans,1.258685484,2015
MS-GW-05737,33.6467,-90.5203,Soybeans,0.55,2016
MS-GW-05741,33.6467,-90.5203,Soybeans,0.69,2017
MS-GW-05741,33.6467,-90.5203,Soybeans,0.93,2018
MS-GW-05741,33.6467,-90.5203,Soybeans,0.603475,2019
MS-GW-05803,34.1797,-90.6061,Corn,0.744098765,2019
MS-GW-05803,34.1833,-90.6178,Corn,0.681481376,2015
MS-GW-05803,34.1761,-90.6214,Corn,0.926641667,2019
MS-GW-05805,34.1872,-90.6061,Corn,0.8415,2019
MS-GW-05805,33.7692,-90.7033,Soybeans,1.00370073,2015
MS-GW-05805,33.7692,-90.7033,Soybeans,0.26,2016
MS-GW-05805,33.7692,-90.7033,Rice,1.18,2018
MS-GW-05805,33.3267,-91.0611,Soybeans,0.32,2018
MS-GW-05809,33.3267,-91.0611,Corn,0.183095626,2019
MS-GW-05809,33.6853,-90.7461,Soybeans,1.0,2016
MS-GW-05833,33.6853,-90.7461,Corn,0.23,2017
MS-GW-05847,33.6853,-90.7461,Soybeans,0.62,2018
MS-GW-05867,33.6853,-90.7461,Soybeans,0.381295652,2019
MS-GW-05867,33.7567,-90.7761,Soybeans,0.12,2017
MS-GW-05867,33.8317,-90.9433,Soybeans,1.701816177,2015
MS-GW-05885,33.8317,-90.9433,Soybeans,0.73,2018
MS-GW-05885,33.8317,-90.9433,Soybeans,4.336015385,2019
MS-GW-05885,33.808333,-90.736389,Soybeans,0.352113924,2019
MS-GW-05885,33.2767,-90.6189,Soybeans,5.21,2016
MS-GW-05887,33.2767,-90.6189,Soybeans,2.74,2018
MS-GW-05887,33.3736,-90.2414,Soybeans,0.538084577,2014
MS-GW-05900,33.3736,-90.2414,Soybeans,0.67,2016
MS-GW-05900,33.3736,-90.2414,Soybeans,0.56,2018
MS-GW-05900,33.3736,-90.2414,Soybeans,0.405745,2019
MS-GW-05933,33.3806,-90.2442,Soybeans,0.549383838,2014
MS-GW-05933,33.3806,-90.2442,Corn,1.164078947,2015
MS-GW-05954,33.3806,-90.2442,Soybeans,0.61,2016
MS-GW-05954,33.3806,-90.2442,Corn,0.82,2017
MS-GW-05964,33.3806,-90.2442,Soybeans,0.6,2018
MS-GW-05964,33.3806,-90.2442,Soybeans,0.559305263,2019
MS-GW-05964,33.6994,-90.7806,Soybeans,0.577294118,2015
MS-GW-05964,33.6994,-90.7806,Soybeans,0.43,2016
MS-GW-05978,33.6994,-90.7806,Corn,0.36,2018
MS-GW-05978,33.7147,-90.8742,Soybeans,0.47,2017
MS-GW-05978,33.8642,-90.8519,Soybeans,0.19,2017
MS-GW-05998,33.6889,-90.845,Soybeans,0.4,2017
MS-GW-06000,33.6889,-90.845,Rice,2.19,2018
MS-GW-06000,33.6889,-90.845,Soybeans,0.383966942,2019
MS-GW-06037,33.4742,-90.6933,Cotton,1.47,2016
MS-GW-06037,33.4742,-90.6933,Soybeans,2.06,2017
MS-GW-06037,33.4742,-90.6933,Soybeans,0.82,2018
MS-GW-06037,33.4742,-90.6933,Soybeans,0.447653615,2019
MS-GW-06038,33.55,-90.6931,Cotton,0.0,2016
MS-GW-06038,33.55,-90.6931,Cotton,2.72,2017
MS-GW-06038,33.55,-90.6931,Soybeans,1.351623864,2019
MS-GW-06038,33.5767,-90.8658,Soybeans,0.28,2018
MS-GW-06038,33.5767,-90.8658,Rice,0.916701493,2019
MS-GW-06039,34.2869,-90.3939,Cotton,0.130433676,2014
MS-GW-06039,34.2869,-90.3939,Cotton,0.245076413,2015
MS-GW-06039,33.8058,-90.7919,Rice,0.39,2018
MS-GW-06041,33.8058,-90.7919,Rice,3.517366667,2019
MS-GW-06041,33.7572,-90.7972,Soybeans,0.64,2016
MS-GW-06041,33.7572,-90.7972,Soybeans,0.9,2017
MS-GW-06062,33.7572,-90.7972,Rice,2.99,2018
MS-GW-06062,33.7572,-90.7972,Soybeans,0.5296,2019
MS-GW-06062,33.3683,-90.7422,Soybeans,0.6,2017
MS-GW-06083,33.3683,-90.7422,Soybeans,0.72,2018
MS-GW-06083,33.3683,-90.7422,Soybeans,0.428257143,2019
MS-GW-06083,33.7267,-90.7594,Soybeans,0.67,2017
MS-GW-06083,33.7069,-90.7625,Soybeans,0.83,2016
MS-GW-06083,33.7069,-90.7625,Soybeans,0.74,2017
MS-GW-06085,33.7069,-90.7625,Soybeans,1.08,2018
MS-GW-06085,33.5658,-90.5781,Soybeans,1.720198511,2015
MS-GW-06085,33.5658,-90.5781,Soybeans,1.04,2016
MS-GW-06085,33.5658,-90.5781,Soybeans,0.8,2017
MS-GW-06085,33.5658,-90.5781,Corn,0.772275,2019
MS-GW-06104,33.5694,-90.5928,Soybeans,1.579176334,2015
MS-GW-06104,33.5694,-90.5928,Soybeans,2.28,2016
MS-GW-06105,33.5694,-90.5928,Soybeans,1.21,2017
MS-GW-06105,33.5694,-90.5928,Corn,0.690011628,2019
MS-GW-06109,33.5647,-90.6033,Soybeans,1.596328142,2015
MS-GW-06109,33.5647,-90.6033,Soybeans,1.76,2016
MS-GW-06121,33.5647,-90.6033,Soybeans,0.01,2017
MS-GW-06121,33.5647,-90.6033,Corn,0.693280525,2019
MS-GW-06121,33.5689,-90.6058,Soybeans,1.244437141,2015
MS-GW-06122,33.5689,-90.6058,Soybeans,5.76,2016
MS-GW-06122,33.7383,-90.4486,Soybeans,0.494013158,2014
MS-GW-06122,33.7383,-90.4486,Soybeans,1.454236842,2015
MS-GW-06122,33.7383,-90.4486,Soybeans,0.89,2016
MS-GW-06122,33.6828,-90.7228,Soybeans,1.77765173,2015
MS-GW-06138,33.6828,-90.7228,Soybeans,0.46,2016
MS-GW-06138,33.6828,-90.7228,Soybeans,0.97,2017
MS-GW-06138,33.6828,-90.7228,Soybeans,0.32,2018
MS-GW-06138,33.6828,-90.7228,Cotton,0.402542857,2019
MS-GW-06138,34.565,-90.4578,Soybeans,0.45,2016
MS-GW-06185,34.565,-90.4578,Soybeans,0.24,2017
MS-GW-06185,34.565,-90.4578,Soybeans,0.45,2018
MS-GW-06209,34.565,-90.4578,Soybeans,0.163262397,2019
MS-GW-06224,33.3797,-90.6769,Corn,0.67,2018
MS-GW-06224,33.3797,-90.6769,Soybeans,0.496542857,2019
MS-GW-06227,33.3689,-90.6725,Soybeans,1.318993333,2015
MS-GW-06227,33.3689,-90.6725,Corn,1.67,2016
MS-GW-06227,34.0828,-90.5472,Soybeans,0.56,2018
MS-GW-06234,34.0828,-90.5472,Soybeans,0.497058065,2019
MS-GW-06234,33.7919,-90.2569,Cotton,0.12,2017
MS-GW-06241,33.7919,-90.2569,Soybeans,0.32,2018
MS-GW-06241,33.7919,-90.2569,Cotton,0.10435908,2019
MS-GW-06241,33.7925,-90.2472,Corn,0.0,2014
MS-GW-06243,33.7925,-90.2472,Corn,2.784359526,2015
MS-GW-06243,33.7925,-90.2472,Corn,3.0,2016
MS-GW-06243,33.7925,-90.2472,Cotton,2.84,2017
MS-GW-06243,33.7925,-90.2472,Corn,3.21,2018
MS-GW-06250,33.7925,-90.2472,Cotton,1.247170732,2019
MS-GW-06252,34.1092,-90.7542,Soybeans,1.304968137,2015
MS-GW-06252,34.1092,-90.7542,Soybeans,0.61,2017
MS-GW-06276,34.1092,-90.7542,Soybeans,0.94,2018
MS-GW-06294,34.1092,-90.7542,Soybeans,0.369433499,2019
MS-GW-06294,33.0669,-91.0811,Corn,0.797525,2015
MS-GW-06294,33.0669,-91.0811,Corn,0.61,2016
MS-GW-06294,33.6817,-90.8178,Soybeans,1.99,2018
MS-GW-06296,33.6817,-90.8178,Corn,0.702853333,2019
MS-GW-06296,33.4664,-91.0081,Soybeans,2.579045,2014
MS-GW-06296,33.4664,-91.0081,Soybeans,1.621325,2015
MS-GW-06296,33.4664,-91.0081,Corn,0.907103286,2019
MS-GW-06296,34.2517,-90.6297,Cotton,0.36,2018
MS-GW-06323,34.2517,-90.6297,Cotton,0.169967742,2019
MS-GW-06323,34.3056,-90.6897,Cotton,0.0,2017
MS-GW-06323,34.3056,-90.6897,Cotton,0.04,2018
MS-GW-06323,34.2719,-90.6539,Soybeans,0.16,2017
MS-GW-06336,34.2719,-90.6539,Soybeans,1.09,2018
MS-GW-06336,34.2719,-90.6539,Soybeans,0.066854227,2019
MS-GW-06341,34.2661,-90.6364,Cotton,0.12,2016
MS-GW-06341,34.2661,-90.6364,Cotton,1.2,2018
MS-GW-06341,34.2661,-90.6364,Cotton,7.366418182,2019
MS-GW-06351,33.7908,-90.9003,Rice,0.0273,2014
MS-GW-06351,33.7908,-90.9003,Soybeans,0.16,2017
MS-GW-06366,33.7806,-90.9019,Soybeans,0.31,2016
MS-GW-06366,33.7806,-90.9019,Soybeans,0.25,2017
MS-GW-06366,33.2681,-90.3625,Cotton,0.13,2016
MS-GW-06369,34.0789,-90.7319,Soybeans,1.95,2016
MS-GW-06369,34.0789,-90.7319,Soybeans,0.75,2017
MS-GW-06369,34.0789,-90.7319,Soybeans,1.13,2018
MS-GW-06369,34.0789,-90.7319,Soybeans,0.98735514,2019
MS-GW-06370,34.0681,-90.8081,Corn,0.84,2016
MS-GW-06370,34.0681,-90.8081,Corn,0.0,2017
MS-GW-06370,34.0681,-90.8081,Soybeans,0.75,2018
MS-GW-06370,34.0681,-90.8081,Corn,0.288958333,2019
MS-GW-06370,33.5692,-91.1111,Soybeans,0.779888889,2014
MS-GW-06371,33.5692,-91.1111,Soybeans,1.629444444,2015
MS-GW-06371,33.5692,-91.1111,Soybeans,1.07,2016
MS-GW-06371,33.5692,-91.1111,Soybeans,0.71,2018
MS-GW-06371,33.5692,-91.1111,Soybeans,0.817177778,2019
MS-GW-06371,33.7072,-90.7381,Corn,1.654492958,2014
MS-GW-06374,33.7072,-90.7381,Cotton,1.64e-07,2017
MS-GW-06374,33.6969,-90.7111,Soybeans,0.933513121,2015
MS-GW-06374,33.6622,-90.6942,Corn,0.33,2016
MS-GW-06398,33.6622,-90.6942,Cotton,0.18,2017
MS-GW-06398,33.6622,-90.6942,Soybeans,0.12,2018
MS-GW-06398,33.6622,-90.6942,Cotton,0.10703937,2019
MS-GW-06398,33.7028,-90.7144,Soybeans,0.76,2018
MS-GW-06398,33.7028,-90.7144,Soybeans,0.755240964,2019
MS-GW-06398,33.7406,-90.9436,Soybeans,0.36,2016
MS-GW-06398,33.7406,-90.9436,Soybeans,0.29,2018
MS-GW-06402,33.7406,-90.9436,Soybeans,0.2591375,2019
